City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain Inches (last 3 hrs),Snow Inches (last 3 hrs)
461,Itarema,BR,2020-04-04 19:31:20,-2.92,-39.92,78.82,87,100,5.17,overcast clouds,0.0,0.0
462,Shache,CN,2020-04-04 19:31:21,38.42,77.24,51.69,25,37,4.23,scattered clouds,0.0,0.0
463,Fort Saint James,CA,2020-04-04 19:31:21,54.43,-124.25,28.49,76,100,2.51,overcast clouds,0.0,0.0
464,Shiraoi,JP,2020-04-04 19:31:22,42.55,141.35,39.99,64,75,5.82,broken clouds,0.0,0.0
465,Krasnoselkup,RU,2020-04-04 19:31:22,65.7,82.47,34.45,90,100,23.2,overcast clouds,0.0,0.0
466,Kawai,JP,2020-04-04 19:31:24,34.23,135.85,48.99,70,90,19.46,overcast clouds,0.0,0.0
467,Sola,VU,2020-04-04 19:31:25,-13.88,167.55,77.0,94,90,32.21,heavy intensity shower rain,0.0,0.0
468,Dalvik,IS,2020-04-04 19:31:25,65.97,-18.53,19.4,85,90,38.03,mist,0.0,0.0
469,Jilib,SO,2020-04-04 19:31:26,0.49,42.79,80.96,74,3,5.53,clear sky,0.0,0.0
470,Chifeng,CN,2020-04-04 19:31:26,42.27,118.96,34.95,43,0,3.71,clear sky,0.0,0.0
471,Lyubim,RU,2020-04-04 19:31:27,58.36,40.68,30.92,91,0,5.28,clear sky,0.0,0.0
472,Myre,NO,2020-04-04 19:31:27,69.1,15.95,26.6,53,100,16.11,light snow,0.0,0.03149606299212599
473,Cayenne,GF,2020-04-04 19:29:47,4.93,-52.33,87.8,66,20,13.87,few clouds,0.0,0.0
474,Orlik,RU,2020-04-04 19:31:28,52.52,99.83,25.84,62,100,4.32,light snow,0.0,0.03858267716535433
475,Trairi,BR,2020-04-04 19:31:29,-3.28,-39.27,80.65,84,100,7.2,light rain,0.029921259842519688,0.0
476,Kyabe,TD,2020-04-04 19:31:30,9.45,18.94,88.95,26,99,0.87,overcast clouds,0.0,0.0
477,Vila Velha,BR,2020-04-04 19:30:50,-20.33,-40.29,79.0,73,75,8.05,broken clouds,0.0,0.0
478,Kurilsk,RU,2020-04-04 19:31:31,45.23,147.88,35.83,90,45,15.97,scattered clouds,0.0,0.0
479,Ciparay,ID,2020-04-04 19:31:31,-7.42,108.47,76.68,87,76,1.59,light rain,0.022440944881889763,0.0
480,Engels,RU,2020-04-04 19:31:32,51.5,46.12,45.68,65,50,8.72,scattered clouds,0.0,0.0
481,Muravlenko,RU,2020-04-04 19:31:32,63.79,74.52,33.89,90,100,18.45,overcast clouds,0.0,0.0
482,Khovu-Aksy,RU,2020-04-04 19:31:33,51.13,93.6,26.46,65,100,1.32,overcast clouds,0.0,0.0
483,Okhotsk,RU,2020-04-04 19:31:33,59.38,143.3,10.45,91,36,6.33,scattered clouds,0.0,0.0
484,Xiaoshi,CN,2020-04-04 19:31:34,41.3,124.12,24.8,49,0,2.24,clear sky,0.0,0.0
485,Sao Raimundo Nonato,BR,2020-04-04 19:31:35,-9.02,-42.7,79.02,74,100,0.96,light rain,0.022047244094488192,0.0
486,Havre-Saint-Pierre,CA,2020-04-04 19:31:35,50.23,-63.6,32.0,95,90,5.82,overcast clouds,0.0,0.0
487,Bridlington,GB,2020-04-04 19:31:36,54.08,-0.19,54.0,62,100,4.7,overcast clouds,0.0,0.0
488,Kizukuri,JP,2020-04-04 19:31:36,40.81,140.39,39.0,77,48,5.99,scattered clouds,0.0,0.0
489,Koungou,YT,2020-04-04 19:31:37,-12.73,45.2,80.6,78,11,2.24,few clouds,0.0,0.0
490,Ratnagiri,IN,2020-04-04 19:31:37,16.98,73.3,76.35,81,2,6.67,clear sky,0.0,0.0
491,Svetlaya,RU,2020-04-04 19:31:38,46.54,138.33,29.61,97,100,33.35,snow,0.0,0.28346456692913385
492,Natal,BR,2020-04-04 19:31:39,-5.79,-35.21,84.2,79,40,11.41,scattered clouds,0.0,0.0
493,Virginia Beach,US,2020-04-04 19:31:39,36.85,-75.98,57.2,76,90,11.41,overcast clouds,0.0,0.0
494,Hovd,MN,2020-04-04 19:31:40,48.01,91.64,34.48,39,0,4.16,clear sky,0.0,0.0
495,Havoysund,NO,2020-04-04 19:31:41,71.0,24.66,19.4,85,99,8.05,overcast clouds,0.0,0.0
496,Tunkas,MX,2020-04-04 19:31:42,20.9,-88.75,96.8,28,20,9.17,few clouds,0.0,0.0
497,Pasighat,IN,2020-04-04 19:31:44,28.07,95.33,67.24,49,60,4.81,broken clouds,0.0,0.0
498,Alekseyevsk,RU,2020-04-04 19:31:44,57.84,108.35,19.27,93,0,1.95,clear sky,0.0,0.0
499,Rocha,UY,2020-04-04 19:31:45,-34.48,-54.33,63.82,70,9,5.73,clear sky,0.0,0.0
500,Roccastrada,IT,2020-04-04 19:31:45,43.01,11.17,62.01,56,0,13.87,clear sky,0.0,0.0
501,Khromtau,KZ,2020-04-04 19:31:46,50.25,58.43,37.31,83,100,16.93,light rain,0.004724409448818898,0.0
502,Krivyanskaya,RU,2020-04-04 19:31:46,47.4,40.17,48.99,39,100,11.18,overcast clouds,0.0,0.0
503,Tocopilla,CL,2020-04-04 19:31:47,-22.09,-70.2,80.04,37,90,4.25,overcast clouds,0.0,0.0
504,Ormara,PK,2020-04-04 19:31:48,25.21,64.64,76.3,74,0,9.19,clear sky,0.0,0.0
505,Kropotkin,RU,2020-04-04 19:29:24,45.44,40.58,51.76,62,25,5.01,scattered clouds,0.0,0.0
506,Coihaique,CL,2020-04-04 19:31:49,-45.58,-72.07,50.0,66,90,4.7,shower rain,0.0,0.0
507,Malayal,PH,2020-04-04 19:31:49,7.21,121.94,77.0,94,20,3.42,few clouds,0.0,0.0
508,Birin,NP,2020-04-04 19:31:50,26.89,88.07,54.1,22,0,5.14,clear sky,0.0,0.0
509,Buribay,RU,2020-04-04 19:31:50,51.96,58.16,36.9,84,96,10.94,overcast clouds,0.0,0.0
510,Never,FR,2020-04-04 19:31:51,46.99,3.16,60.8,38,0,5.82,clear sky,0.0,0.0
511,Lavaltrie,CA,2020-04-04 19:27:04,45.88,-73.28,54.0,53,1,9.17,clear sky,0.0,0.0
512,Ibia,BR,2020-04-04 19:31:52,-19.48,-46.54,71.87,69,3,5.19,light rain,0.01141732283464567,0.0
513,Tala,EG,2020-04-04 19:31:52,30.68,30.94,72.82,27,51,11.16,broken clouds,0.0,0.0
514,Bichura,RU,2020-04-04 19:31:53,50.59,107.6,36.82,65,86,3.89,overcast clouds,0.0,0.0
515,Pustoshka,RU,2020-04-04 19:31:54,56.34,29.37,34.3,81,82,7.76,broken clouds,0.0,0.0
516,Mayenne,FR,2020-04-04 19:31:54,48.33,-0.67,53.6,58,0,6.93,clear sky,0.0,0.0
517,Carmarthen,GB,2020-04-04 19:31:55,51.86,-4.31,55.0,62,2,3.0,clear sky,0.0,0.0
518,Angoram,PG,2020-04-04 19:31:55,-4.06,144.07,73.92,97,48,1.61,scattered clouds,0.0,0.0
519,Awbari,LY,2020-04-04 19:31:56,26.59,12.78,67.51,20,0,7.27,clear sky,0.0,0.0
520,Soyo,AO,2020-04-04 19:31:57,-6.13,12.37,82.11,87,83,8.25,light rain,0.01653543307086614,0.0
521,Pandan,PH,2020-04-04 19:31:58,14.05,124.17,79.99,77,10,8.55,light rain,0.005511811023622048,0.0
522,Plerin,FR,2020-04-04 19:30:05,48.54,-2.78,59.0,47,0,6.93,clear sky,0.0,0.0
523,Shaunavon,CA,2020-04-04 19:31:59,49.65,-108.42,27.61,72,92,12.77,overcast clouds,0.0,0.0
524,Pochutla,MX,2020-04-04 19:31:59,15.74,-96.47,91.99,29,75,8.05,broken clouds,0.0,0.0
525,Byron Bay,AU,2020-04-04 19:32:00,-28.65,153.62,62.6,93,0,8.68,clear sky,0.0,0.0
526,Brae,GB,2020-04-04 19:32:00,60.4,-1.35,44.6,87,100,13.87,light rain,0.009055118110236222,0.0
527,Mbaiki,CF,2020-04-04 19:32:01,3.87,17.99,75.2,64,40,0.78,scattered clouds,0.0,0.0
528,Xacmaz,AZ,2020-04-04 19:32:02,41.46,48.81,47.07,85,100,2.19,light rain,0.041732283464566935,0.0
529,Santo Tomas,PH,2020-04-04 19:32:02,14.11,121.14,79.0,78,20,5.82,few clouds,0.0,0.0
530,Dunedin,NZ,2020-04-04 19:32:03,-45.87,170.5,55.99,87,95,1.99,overcast clouds,0.0,0.0
531,Ormoz,SI,2020-04-04 19:32:04,46.41,16.15,46.0,56,0,4.7,clear sky,0.0,0.0
532,Wageningen,NL,2020-04-04 19:30:33,51.97,5.67,54.0,49,20,2.24,few clouds,0.0,0.0
533,Nelson Bay,AU,2020-04-04 19:32:05,-32.72,152.15,59.0,71,0,12.75,clear sky,0.0,0.0
534,Estelle,US,2020-04-04 19:32:05,29.85,-90.11,82.4,44,1,9.17,clear sky,0.0,0.0
535,Calabar,NG,2020-04-04 19:32:06,4.95,8.32,78.13,82,100,2.59,overcast clouds,0.0,0.0
536,Lubango,AO,2020-04-04 19:32:07,-14.92,13.49,60.39,55,17,1.9,light rain,0.009448818897637795,0.0
537,Chupaca,PE,2020-04-04 19:32:07,-12.07,-75.28,62.37,21,78,4.14,light rain,0.09212598425196851,0.0
538,Griffith,US,2020-04-04 19:30:28,41.53,-87.42,44.6,86,90,10.29,overcast clouds,0.0,0.0
539,Esna,EG,2020-04-04 19:32:08,25.29,32.55,82.4,24,0,1.54,clear sky,0.0,0.0
540,Ardakan,IR,2020-04-04 19:32:09,32.31,54.02,64.4,17,20,4.7,few clouds,0.0,0.0
541,Ostrovnoy,RU,2020-04-04 19:32:09,68.05,39.51,17.56,92,10,23.09,clear sky,0.0,0.0
542,Takoradi,GH,2020-04-04 19:32:10,4.88,-1.76,81.46,85,81,6.98,light rain,0.010236220472440946,0.0
543,San Alberto,CO,2020-04-04 19:32:10,7.76,-73.39,90.18,52,44,2.19,light rain,0.05472440944881889,0.0
544,Glazov,RU,2020-04-04 19:32:12,58.14,52.66,33.15,88,85,4.56,overcast clouds,0.0,0.0
